"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
51315,176,"PER","Peru",12,"Junín",108,"Jauja",1072,"Masma","","","Distrito","District"
51316,176,"PER","Peru",12,"Junín",108,"Jauja",1073,"Molinos","","","Distrito","District"
51317,176,"PER","Peru",12,"Junín",108,"Jauja",1074,"Monobamba","","","Distrito","District"
51318,176,"PER","Peru",12,"Junín",108,"Jauja",1075,"Muqui","","","Distrito","District"
51319,176,"PER","Peru",12,"Junín",108,"Jauja",1076,"Muquiyauyo","","","Distrito","District"
51320,176,"PER","Peru",12,"Junín",108,"Jauja",1077,"Paca","","","Distrito","District"
51321,176,"PER","Peru",12,"Junín",108,"Jauja",1078,"Paccha","","","Distrito","District"
51322,176,"PER","Peru",12,"Junín",108,"Jauja",1079,"Pancan","","","Distrito","District"
51323,176,"PER","Peru",12,"Junín",108,"Jauja",1080,"Parco","","","Distrito","District"
51324,176,"PER","Peru",12,"Junín",108,"Jauja",1081,"Pomacancha","","","Distrito","District"
51325,176,"PER","Peru",12,"Junín",108,"Jauja",1082,"Ricran","","","Distrito","District"
51326,176,"PER","Peru",12,"Junín",108,"Jauja",1083,"San Lorenzo","","","Distrito","District"
51327,176,"PER","Peru",12,"Junín",108,"Jauja",1084,"San Pedro de Chunan","","","Distrito","District"
51328,176,"PER","Peru",12,"Junín",108,"Jauja",1085,"Sausa","","","Distrito","District"
51329,176,"PER","Peru",12,"Junín",108,"Jauja",1086,"Sincos","","","Distrito","District"
51330,176,"PER","Peru",12,"Junín",108,"Jauja",1087,"Tunan Marca","","","Distrito","District"
51331,176,"PER","Peru",12,"Junín",108,"Jauja",1088,"Yauli","","","Distrito","District"
51332,176,"PER","Peru",12,"Junín",108,"Jauja",1089,"Yauyos","","","Distrito","District"
51333,176,"PER","Peru",12,"Junín",109,"Junín",1090,"Carhuamayo","","","Distrito","District"
51334,176,"PER","Peru",12,"Junín",109,"Junín",1091,"Junin","","","Distrito","District"
51335,176,"PER","Peru",12,"Junín",109,"Junín",1092,"Lago Chinchay Cocha Junin","","","Distrito","District"
51336,176,"PER","Peru",12,"Junín",109,"Junín",1093,"Ondores","","","Distrito","District"
51337,176,"PER","Peru",12,"Junín",109,"Junín",1094,"Ulcumayo","","","Distrito","District"
51338,176,"PER","Peru",12,"Junín",110,"Satipo",1095,"Coviriali","","","Distrito","District"
51339,176,"PER","Peru",12,"Junín",110,"Satipo",1096,"Llaylla","","","Distrito","District"
51340,176,"PER","Peru",12,"Junín",110,"Satipo",1097,"Mazamari","","","Distrito","District"
51341,176,"PER","Peru",12,"Junín",110,"Satipo",1098,"Pampa Hermosa","","","Distrito","District"
51342,176,"PER","Peru",12,"Junín",110,"Satipo",1099,"Pangoa","","","Distrito","District"
51343,176,"PER","Peru",12,"Junín",110,"Satipo",1100,"Rio Negro","","","Distrito","District"
51344,176,"PER","Peru",12,"Junín",110,"Satipo",1101,"Rio Tambo","","","Distrito","District"
51345,176,"PER","Peru",12,"Junín",110,"Satipo",1102,"Satipo","","","Distrito","District"
51346,176,"PER","Peru",12,"Junín",111,"Tarma",1103,"Acobamba","","","Distrito","District"
51347,176,"PER","Peru",12,"Junín",111,"Tarma",1104,"Huaricolca","","","Distrito","District"
51348,176,"PER","Peru",12,"Junín",111,"Tarma",1105,"Huasahuasi","","","Distrito","District"
51349,176,"PER","Peru",12,"Junín",111,"Tarma",1106,"La Union","","","Distrito","District"
51350,176,"PER","Peru",12,"Junín",111,"Tarma",1107,"Palca","","","Distrito","District"
51351,176,"PER","Peru",12,"Junín",111,"Tarma",1108,"Palcamayo","","","Distrito","District"
51352,176,"PER","Peru",12,"Junín",111,"Tarma",1109,"San Pedro de Cajas","","","Distrito","District"
51353,176,"PER","Peru",12,"Junín",111,"Tarma",1110,"Tapo","","","Distrito","District"
51354,176,"PER","Peru",12,"Junín",111,"Tarma",1111,"Tarma","","","Distrito","District"
51355,176,"PER","Peru",12,"Junín",112,"Yauli",1112,"Chacapalpa","","","Distrito","District"
51356,176,"PER","Peru",12,"Junín",112,"Yauli",1113,"Huay-Huay","","","Distrito","District"
51357,176,"PER","Peru",12,"Junín",112,"Yauli",1114,"La Oroya","","","Distrito","District"
51358,176,"PER","Peru",12,"Junín",112,"Yauli",1115,"Marcapomacocha","","","Distrito","District"
51359,176,"PER","Peru",12,"Junín",112,"Yauli",1116,"Morococha","","","Distrito","District"
51360,176,"PER","Peru",12,"Junín",112,"Yauli",1117,"Paccha","","","Distrito","District"
51361,176,"PER","Peru",12,"Junín",112,"Yauli",1118,"Santa Barbara de Carhuacayan","","","Distrito","District"
51362,176,"PER","Peru",12,"Junín",112,"Yauli",1119,"Santa Rosa de Sacco","","","Distrito","District"
51363,176,"PER","Peru",12,"Junín",112,"Yauli",1120,"Suitucancha","","","Distrito","District"
51364,176,"PER","Peru",12,"Junín",112,"Yauli",1121,"Yauli","","","Distrito","District"
51365,176,"PER","Peru",13,"La Libertad",113,"Ascope",1122,"Ascope","","","Distrito","District"
51366,176,"PER","Peru",13,"La Libertad",113,"Ascope",1123,"Chicama","","","Distrito","District"
51367,176,"PER","Peru",13,"La Libertad",113,"Ascope",1124,"Chocope","","","Distrito","District"
51368,176,"PER","Peru",13,"La Libertad",113,"Ascope",1125,"Magdalena de Cao","","","Distrito","District"
51369,176,"PER","Peru",13,"La Libertad",113,"Ascope",1126,"Paijan","","","Distrito","District"
51370,176,"PER","Peru",13,"La Libertad",113,"Ascope",1127,"Razuri","","","Distrito","District"
51371,176,"PER","Peru",13,"La Libertad",113,"Ascope",1128,"Santiago de Cao","","","Distrito","District"
51372,176,"PER","Peru",13,"La Libertad",114,"Bolívar",1129,"Bambamarca","","","Distrito","District"
51373,176,"PER","Peru",13,"La Libertad",114,"Bolívar",1130,"Bolivar","","","Distrito","District"
51374,176,"PER","Peru",13,"La Libertad",114,"Bolívar",1131,"Condormarca","","","Distrito","District"
51375,176,"PER","Peru",13,"La Libertad",114,"Bolívar",1132,"Longotea","","","Distrito","District"
51376,176,"PER","Peru",13,"La Libertad",114,"Bolívar",1133,"Uchumarca","","","Distrito","District"
51377,176,"PER","Peru",13,"La Libertad",114,"Bolívar",1134,"Ucuncha","","","Distrito","District"
51378,176,"PER","Peru",13,"La Libertad",115,"Chepén",1135,"Chepen","","","Distrito","District"
51379,176,"PER","Peru",13,"La Libertad",115,"Chepén",1136,"Pacanga","","","Distrito","District"
51380,176,"PER","Peru",13,"La Libertad",115,"Chepén",1137,"Pueblo Nuevo","","","Distrito","District"
51381,176,"PER","Peru",13,"La Libertad",116,"Gran Chimú",1138,"Cascas","","","Distrito","District"
51382,176,"PER","Peru",13,"La Libertad",116,"Gran Chimú",1139,"Lucma","","","Distrito","District"
51383,176,"PER","Peru",13,"La Libertad",116,"Gran Chimú",1140,"Marmot","","","Distrito","District"
51384,176,"PER","Peru",13,"La Libertad",116,"Gran Chimú",1141,"Sayapullo","","","Distrito","District"
51385,176,"PER","Peru",13,"La Libertad",117,"Julcan",1142,"Calamarca","","","Distrito","District"
51386,176,"PER","Peru",13,"La Libertad",117,"Julcan",1143,"Carabamba","","","Distrito","District"
51387,176,"PER","Peru",13,"La Libertad",117,"Julcan",1144,"Huaso","","","Distrito","District"
51388,176,"PER","Peru",13,"La Libertad",117,"Julcan",1145,"Julcan","","","Distrito","District"
51389,176,"PER","Peru",13,"La Libertad",118,"Otuzco",1146,"Agallpampa","","","Distrito","District"
51390,176,"PER","Peru",13,"La Libertad",118,"Otuzco",1147,"Charat","","","Distrito","District"
51391,176,"PER","Peru",13,"La Libertad",118,"Otuzco",1148,"Huaranchal","","","Distrito","District"
51392,176,"PER","Peru",13,"La Libertad",118,"Otuzco",1149,"La Cuesta","","","Distrito","District"
51393,176,"PER","Peru",13,"La Libertad",118,"Otuzco",1150,"Mache","","","Distrito","District"
51394,176,"PER","Peru",13,"La Libertad",118,"Otuzco",1151,"Otuzco","","","Distrito","District"
51395,176,"PER","Peru",13,"La Libertad",118,"Otuzco",1152,"Paranday","","","Distrito","District"
51396,176,"PER","Peru",13,"La Libertad",118,"Otuzco",1153,"Salpo","","","Distrito","District"
51397,176,"PER","Peru",13,"La Libertad",118,"Otuzco",1154,"Sinsicap","","","Distrito","District"
51398,176,"PER","Peru",13,"La Libertad",118,"Otuzco",1155,"Usquil","","","Distrito","District"
51399,176,"PER","Peru",13,"La Libertad",119,"Pacasmayo",1156,"Guadalupe","","","Distrito","District"
51400,176,"PER","Peru",13,"La Libertad",119,"Pacasmayo",1157,"Jequetepeque","","","Distrito","District"
51401,176,"PER","Peru",13,"La Libertad",119,"Pacasmayo",1158,"Pacasmayo","","","Distrito","District"
51402,176,"PER","Peru",13,"La Libertad",119,"Pacasmayo",1159,"San Jose","","","Distrito","District"
51403,176,"PER","Peru",13,"La Libertad",119,"Pacasmayo",1160,"San Pedro de Lloc","","","Distrito","District"
51404,176,"PER","Peru",13,"La Libertad",120,"Pataz",1161,"Buldibuyo","","","Distrito","District"
51405,176,"PER","Peru",13,"La Libertad",120,"Pataz",1162,"Chillia","","","Distrito","District"
51406,176,"PER","Peru",13,"La Libertad",120,"Pataz",1163,"Huancaspata","","","Distrito","District"
51407,176,"PER","Peru",13,"La Libertad",120,"Pataz",1164,"Huaylillas","","","Distrito","District"
51408,176,"PER","Peru",13,"La Libertad",120,"Pataz",1165,"Huayo","","","Distrito","District"
51409,176,"PER","Peru",13,"La Libertad",120,"Pataz",1166,"Ongon","","","Distrito","District"
51410,176,"PER","Peru",13,"La Libertad",120,"Pataz",1167,"Parcoy","","","Distrito","District"
51411,176,"PER","Peru",13,"La Libertad",120,"Pataz",1168,"Pataz","","","Distrito","District"
51412,176,"PER","Peru",13,"La Libertad",120,"Pataz",1169,"Pias","","","Distrito","District"
51413,176,"PER","Peru",13,"La Libertad",120,"Pataz",1170,"Santiago de Challas","","","Distrito","District"
51414,176,"PER","Peru",13,"La Libertad",120,"Pataz",1171,"Taurija","","","Distrito","District"
51415,176,"PER","Peru",13,"La Libertad",120,"Pataz",1172,"Tayabamba","","","Distrito","District"
51416,176,"PER","Peru",13,"La Libertad",120,"Pataz",1173,"Urpay","","","Distrito","District"
51417,176,"PER","Peru",13,"La Libertad",121,"Sánchez Carrión",1174,"Chugay","","","Distrito","District"
51418,176,"PER","Peru",13,"La Libertad",121,"Sánchez Carrión",1175,"Cochorco","","","Distrito","District"
51419,176,"PER","Peru",13,"La Libertad",121,"Sánchez Carrión",1176,"Curgos","","","Distrito","District"
51420,176,"PER","Peru",13,"La Libertad",121,"Sánchez Carrión",1177,"Huamachuco","","","Distrito","District"
51421,176,"PER","Peru",13,"La Libertad",121,"Sánchez Carrión",1178,"Marcabal","","","Distrito","District"
51422,176,"PER","Peru",13,"La Libertad",121,"Sánchez Carrión",1179,"Sanagoran","","","Distrito","District"
51423,176,"PER","Peru",13,"La Libertad",121,"Sánchez Carrión",1180,"Sarin","","","Distrito","District"
51424,176,"PER","Peru",13,"La Libertad",121,"Sánchez Carrión",1181,"Sartimbamba","","","Distrito","District"
51425,176,"PER","Peru",13,"La Libertad",122,"Santiago de Chuco",1182,"Angasmarca","","","Distrito","District"
51426,176,"PER","Peru",13,"La Libertad",122,"Santiago de Chuco",1183,"Cachicadan","","","Distrito","District"
51427,176,"PER","Peru",13,"La Libertad",122,"Santiago de Chuco",1184,"Mollebamba","","","Distrito","District"
51428,176,"PER","Peru",13,"La Libertad",122,"Santiago de Chuco",1185,"Mollepata","","","Distrito","District"
51429,176,"PER","Peru",13,"La Libertad",122,"Santiago de Chuco",1186,"Quiruvilca","","","Distrito","District"
51430,176,"PER","Peru",13,"La Libertad",122,"Santiago de Chuco",1187,"Santa Cruz de Chuca","","","Distrito","District"
51431,176,"PER","Peru",13,"La Libertad",122,"Santiago de Chuco",1188,"Santiago de Chuco","","","Distrito","District"
51432,176,"PER","Peru",13,"La Libertad",122,"Santiago de Chuco",1189,"Sitabamba","","","Distrito","District"
51433,176,"PER","Peru",13,"La Libertad",123,"Trujillo",1190,"El Porvenir","","","Distrito","District"
51434,176,"PER","Peru",13,"La Libertad",123,"Trujillo",1191,"Florencia de Mora","","","Distrito","District"
51435,176,"PER","Peru",13,"La Libertad",123,"Trujillo",1192,"Huanchaco","","","Distrito","District"
51436,176,"PER","Peru",13,"La Libertad",123,"Trujillo",1193,"La Esperanza","","","Distrito","District"
51437,176,"PER","Peru",13,"La Libertad",123,"Trujillo",1194,"Laredo","","","Distrito","District"
51438,176,"PER","Peru",13,"La Libertad",123,"Trujillo",1195,"Moche","","","Distrito","District"
51439,176,"PER","Peru",13,"La Libertad",123,"Trujillo",1196,"Poroto","","","Distrito","District"
51440,176,"PER","Peru",13,"La Libertad",123,"Trujillo",1197,"Salaverry","","","Distrito","District"
51441,176,"PER","Peru",13,"La Libertad",123,"Trujillo",1198,"Simbal","","","Distrito","District"
51442,176,"PER","Peru",13,"La Libertad",123,"Trujillo",1199,"Trujillo","","","Distrito","District"
51443,176,"PER","Peru",13,"La Libertad",123,"Trujillo",1200,"Victor Larco Herrera","","","Distrito","District"
51444,176,"PER","Peru",13,"La Libertad",124,"Viru",1201,"Chao","","","Distrito","District"
51445,176,"PER","Peru",13,"La Libertad",124,"Viru",1202,"Guadalupito","","","Distrito","District"
51446,176,"PER","Peru",13,"La Libertad",124,"Viru",1203,"Viru","","","Distrito","District"
51447,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1204,"Chiclayo","","","Distrito","District"
51448,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1205,"Chongoyape","","","Distrito","District"
51449,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1206,"Eten Puerto","","","Distrito","District"
51450,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1207,"Eten","","","Distrito","District"
51451,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1208,"Jose Leonardo Ortiz","","","Distrito","District"
51452,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1209,"La Victoria","","","Distrito","District"
51453,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1210,"Lagunas","","","Distrito","District"
51454,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1211,"Monsefu","","","Distrito","District"
51455,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1212,"Nueva Arica","","","Distrito","District"
51456,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1213,"Oyotun","","","Distrito","District"
51457,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1214,"Picsi","","","Distrito","District"
51458,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1215,"Pimentel","","","Distrito","District"
51459,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1216,"Reque","","","Distrito","District"
51460,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1217,"Saña","","","Distrito","District"
51461,176,"PER","Peru",14,"Lambayeque",125,"Chiclayo",1218,"Santa Rosa","","","Distrito","District"
51462,176,"PER","Peru",14,"Lambayeque",126,"Ferreñafe",1219,"Cañaris","","","Distrito","District"
51463,176,"PER","Peru",14,"Lambayeque",126,"Ferreñafe",1220,"Ferreñafe","","","Distrito","District"
51464,176,"PER","Peru",14,"Lambayeque",126,"Ferreñafe",1221,"Incahuasi","","","Distrito","District"
51465,176,"PER","Peru",14,"Lambayeque",126,"Ferreñafe",1222,"Manuel Antonio Mesones Muro","","","Distrito","District"
51466,176,"PER","Peru",14,"Lambayeque",126,"Ferreñafe",1223,"Pitipo","","","Distrito","District"
51467,176,"PER","Peru",14,"Lambayeque",126,"Ferreñafe",1224,"Pueblo Nuevo","","","Distrito","District"
51468,176,"PER","Peru",14,"Lambayeque",127,"Lambayeque",1225,"Chochope","","","Distrito","District"
51469,176,"PER","Peru",14,"Lambayeque",127,"Lambayeque",1226,"Illimo","","","Distrito","District"
51470,176,"PER","Peru",14,"Lambayeque",127,"Lambayeque",1227,"Jayanca","","","Distrito","District"
51471,176,"PER","Peru",14,"Lambayeque",127,"Lambayeque",1228,"Lambayeque","","","Distrito","District"
51472,176,"PER","Peru",14,"Lambayeque",127,"Lambayeque",1229,"Mochumi","","","Distrito","District"
51473,176,"PER","Peru",14,"Lambayeque",127,"Lambayeque",1230,"Morrope","","","Distrito","District"
51474,176,"PER","Peru",14,"Lambayeque",127,"Lambayeque",1231,"Motupe","","","Distrito","District"
51475,176,"PER","Peru",14,"Lambayeque",127,"Lambayeque",1232,"Olmos","","","Distrito","District"
51476,176,"PER","Peru",14,"Lambayeque",127,"Lambayeque",1233,"Pacora","","","Distrito","District"
51477,176,"PER","Peru",14,"Lambayeque",127,"Lambayeque",1234,"Salas","","","Distrito","District"
51478,176,"PER","Peru",14,"Lambayeque",127,"Lambayeque",1235,"San Jose","","","Distrito","District"
51479,176,"PER","Peru",14,"Lambayeque",127,"Lambayeque",1236,"Tucume","","","Distrito","District"
51480,176,"PER","Peru",15,"Lima",128,"Barranca",1237,"Barranca","","","Distrito","District"
51481,176,"PER","Peru",15,"Lima",128,"Barranca",1238,"Paramonga","","","Distrito","District"
51482,176,"PER","Peru",15,"Lima",128,"Barranca",1239,"Pativilca","","","Distrito","District"
51483,176,"PER","Peru",15,"Lima",128,"Barranca",1240,"Supe Puerto","","","Distrito","District"
51484,176,"PER","Peru",15,"Lima",128,"Barranca",1241,"Supe","","","Distrito","District"
51485,176,"PER","Peru",15,"Lima",129,"Cajatambo",1242,"Cajatambo","","","Distrito","District"
51486,176,"PER","Peru",15,"Lima",129,"Cajatambo",1243,"Copa","","","Distrito","District"
51487,176,"PER","Peru",15,"Lima",129,"Cajatambo",1244,"Gorgor","","","Distrito","District"
51488,176,"PER","Peru",15,"Lima",129,"Cajatambo",1245,"Huancapon","","","Distrito","District"
51489,176,"PER","Peru",15,"Lima",129,"Cajatambo",1246,"Manas","","","Distrito","District"
51490,176,"PER","Peru",15,"Lima",130,"Cañete",1247,"Asia","","","Distrito","District"
51491,176,"PER","Peru",15,"Lima",130,"Cañete",1248,"Calango","","","Distrito","District"
51492,176,"PER","Peru",15,"Lima",130,"Cañete",1249,"Cerro Azul","","","Distrito","District"
51493,176,"PER","Peru",15,"Lima",130,"Cañete",1250,"Chilca","","","Distrito","District"
51494,176,"PER","Peru",15,"Lima",130,"Cañete",1251,"Coayllo","","","Distrito","District"
51495,176,"PER","Peru",15,"Lima",130,"Cañete",1252,"Imperial","","","Distrito","District"
51496,176,"PER","Peru",15,"Lima",130,"Cañete",1253,"Lunahuana","","","Distrito","District"
51497,176,"PER","Peru",15,"Lima",130,"Cañete",1254,"Mala","","","Distrito","District"
51498,176,"PER","Peru",15,"Lima",130,"Cañete",1255,"Nuevo Imperial","","","Distrito","District"
51499,176,"PER","Peru",15,"Lima",130,"Cañete",1256,"Pacaran","","","Distrito","District"
51500,176,"PER","Peru",15,"Lima",130,"Cañete",1257,"Quilmana","","","Distrito","District"
51501,176,"PER","Peru",15,"Lima",130,"Cañete",1258,"San Antonio","","","Distrito","District"
51502,176,"PER","Peru",15,"Lima",130,"Cañete",1259,"San Luis","","","Distrito","District"
51503,176,"PER","Peru",15,"Lima",130,"Cañete",1260,"San Vicente de Cañete","","","Distrito","District"
51504,176,"PER","Peru",15,"Lima",130,"Cañete",1261,"Santa Cruz de Flores","","","Distrito","District"
51505,176,"PER","Peru",15,"Lima",130,"Cañete",1262,"Zuñiga","","","Distrito","District"
51506,176,"PER","Peru",15,"Lima",131,"Canta",1263,"Arahuay","","","Distrito","District"
51507,176,"PER","Peru",15,"Lima",131,"Canta",1264,"Canta","","","Distrito","District"
51508,176,"PER","Peru",15,"Lima",131,"Canta",1265,"Huamantanga","","","Distrito","District"
51509,176,"PER","Peru",15,"Lima",131,"Canta",1266,"Huaros","","","Distrito","District"
51510,176,"PER","Peru",15,"Lima",131,"Canta",1267,"Lachaqui","","","Distrito","District"
51511,176,"PER","Peru",15,"Lima",131,"Canta",1268,"San Buenaventura","","","Distrito","District"
51512,176,"PER","Peru",15,"Lima",131,"Canta",1269,"Santa Rosa de Quives","","","Distrito","District"
51513,176,"PER","Peru",15,"Lima",132,"Huaral",1270,"Atavillos Alto","","","Distrito","District"
51514,176,"PER","Peru",15,"Lima",132,"Huaral",1271,"Atavillos Bajo","","","Distrito","District"
51515,176,"PER","Peru",15,"Lima",132,"Huaral",1272,"Aucallama","","","Distrito","District"
51516,176,"PER","Peru",15,"Lima",132,"Huaral",1273,"Chancay","","","Distrito","District"
51517,176,"PER","Peru",15,"Lima",132,"Huaral",1274,"Huaral","","","Distrito","District"
51518,176,"PER","Peru",15,"Lima",132,"Huaral",1275,"Ihuari","","","Distrito","District"
51519,176,"PER","Peru",15,"Lima",132,"Huaral",1276,"Lampian","","","Distrito","District"
51520,176,"PER","Peru",15,"Lima",132,"Huaral",1277,"Pacaraos","","","Distrito","District"
51521,176,"PER","Peru",15,"Lima",132,"Huaral",1278,"San Miguel de Acos","","","Distrito","District"
51522,176,"PER","Peru",15,"Lima",132,"Huaral",1279,"Santa Cruz de Andamarca","","","Distrito","District"
51523,176,"PER","Peru",15,"Lima",132,"Huaral",1280,"Sumbilca","","","Distrito","District"
51524,176,"PER","Peru",15,"Lima",132,"Huaral",1281,"Veintisiete de Noviembre","","","Distrito","District"
51525,176,"PER","Peru",15,"Lima",133,"Huarochiri",1282,"Antioquia","","","Distrito","District"
51526,176,"PER","Peru",15,"Lima",133,"Huarochiri",1283,"Callahuanca","","","Distrito","District"
51527,176,"PER","Peru",15,"Lima",133,"Huarochiri",1284,"Carampoma","","","Distrito","District"
51528,176,"PER","Peru",15,"Lima",133,"Huarochiri",1285,"Chicla","","","Distrito","District"
51529,176,"PER","Peru",15,"Lima",133,"Huarochiri",1286,"Cuenca","","","Distrito","District"
51530,176,"PER","Peru",15,"Lima",133,"Huarochiri",1287,"Huachupampa","","","Distrito","District"
51531,176,"PER","Peru",15,"Lima",133,"Huarochiri",1288,"Huanza","","","Distrito","District"
51532,176,"PER","Peru",15,"Lima",133,"Huarochiri",1289,"Huarochiri","","","Distrito","District"
51533,176,"PER","Peru",15,"Lima",133,"Huarochiri",1290,"Lahuaytambo","","","Distrito","District"
51534,176,"PER","Peru",15,"Lima",133,"Huarochiri",1291,"Langa","","","Distrito","District"
51535,176,"PER","Peru",15,"Lima",133,"Huarochiri",1292,"Laraos","","","Distrito","District"
51536,176,"PER","Peru",15,"Lima",133,"Huarochiri",1293,"Mariatana","","","Distrito","District"
51537,176,"PER","Peru",15,"Lima",133,"Huarochiri",1294,"Matucana","","","Distrito","District"
51538,176,"PER","Peru",15,"Lima",133,"Huarochiri",1295,"Ricardo Palma","","","Distrito","District"
51539,176,"PER","Peru",15,"Lima",133,"Huarochiri",1296,"San Andres de Tupicocha","","","Distrito","District"
51540,176,"PER","Peru",15,"Lima",133,"Huarochiri",1297,"San Antonio","","","Distrito","District"
51541,176,"PER","Peru",15,"Lima",133,"Huarochiri",1298,"San Bartolome","","","Distrito","District"
51542,176,"PER","Peru",15,"Lima",133,"Huarochiri",1299,"San Damian","","","Distrito","District"
51543,176,"PER","Peru",15,"Lima",133,"Huarochiri",1300,"San Juan de Iris","","","Distrito","District"
51544,176,"PER","Peru",15,"Lima",133,"Huarochiri",1301,"San Juan de Tantaranche","","","Distrito","District"
51545,176,"PER","Peru",15,"Lima",133,"Huarochiri",1302,"San Lorenzo de Quinti","","","Distrito","District"
51546,176,"PER","Peru",15,"Lima",133,"Huarochiri",1303,"San Mateo de Otao","","","Distrito","District"
51547,176,"PER","Peru",15,"Lima",133,"Huarochiri",1304,"San Mateo","","","Distrito","District"
51548,176,"PER","Peru",15,"Lima",133,"Huarochiri",1305,"San Pedro de Casta","","","Distrito","District"
51549,176,"PER","Peru",15,"Lima",133,"Huarochiri",1306,"San Pedro de Huancayre","","","Distrito","District"
51550,176,"PER","Peru",15,"Lima",133,"Huarochiri",1307,"Sangallaya","","","Distrito","District"
51551,176,"PER","Peru",15,"Lima",133,"Huarochiri",1308,"Santa Cruz de Cocachacra","","","Distrito","District"
51552,176,"PER","Peru",15,"Lima",133,"Huarochiri",1309,"Santa Eulalia","","","Distrito","District"
51553,176,"PER","Peru",15,"Lima",133,"Huarochiri",1310,"Santiago de Anchucaya","","","Distrito","District"
51554,176,"PER","Peru",15,"Lima",133,"Huarochiri",1311,"Santiago de Tuna","","","Distrito","District"
51555,176,"PER","Peru",15,"Lima",133,"Huarochiri",1312,"Santo Domingo de Los Olleros","","","Distrito","District"
51556,176,"PER","Peru",15,"Lima",133,"Huarochiri",1313,"Surco","","","Distrito","District"
51557,176,"PER","Peru",15,"Lima",134,"Huaura",1314,"Ambar","","","Distrito","District"
51558,176,"PER","Peru",15,"Lima",134,"Huaura",1315,"Caleta de Carquin","","","Distrito","District"
51559,176,"PER","Peru",15,"Lima",134,"Huaura",1316,"Checras","","","Distrito","District"
51560,176,"PER","Peru",15,"Lima",134,"Huaura",1317,"Huacho","","","Distrito","District"
51561,176,"PER","Peru",15,"Lima",134,"Huaura",1318,"Hualmay","","","Distrito","District"
51562,176,"PER","Peru",15,"Lima",134,"Huaura",1319,"Huaura","","","Distrito","District"
51563,176,"PER","Peru",15,"Lima",134,"Huaura",1320,"Leoncio Prado","","","Distrito","District"
51564,176,"PER","Peru",15,"Lima",134,"Huaura",1321,"Paccho","","","Distrito","District"
51565,176,"PER","Peru",15,"Lima",134,"Huaura",1322,"Santa Leonor","","","Distrito","District"
51566,176,"PER","Peru",15,"Lima",134,"Huaura",1323,"Santa Maria","","","Distrito","District"
51567,176,"PER","Peru",15,"Lima",134,"Huaura",1324,"Sayan","","","Distrito","District"
51568,176,"PER","Peru",15,"Lima",134,"Huaura",1325,"Vegueta","","","Distrito","District"
51569,176,"PER","Peru",15,"Lima",135,"Lima",1326,"Ancon","","","Distrito","District"
51570,176,"PER","Peru",15,"Lima",135,"Lima",1327,"Ate","","","Distrito","District"
51571,176,"PER","Peru",15,"Lima",135,"Lima",1328,"Barranco","","","Distrito","District"
51572,176,"PER","Peru",15,"Lima",135,"Lima",1329,"Breña","","","Distrito","District"
51573,176,"PER","Peru",15,"Lima",135,"Lima",1330,"Carabayllo","","","Distrito","District"
51574,176,"PER","Peru",15,"Lima",135,"Lima",1331,"Chaclacayo","","","Distrito","District"
51575,176,"PER","Peru",15,"Lima",135,"Lima",1332,"Chorrillos","","","Distrito","District"
51576,176,"PER","Peru",15,"Lima",135,"Lima",1333,"Cieneguilla","","","Distrito","District"
51577,176,"PER","Peru",15,"Lima",135,"Lima",1334,"Comas","","","Distrito","District"
51578,176,"PER","Peru",15,"Lima",135,"Lima",1335,"El Agustino","","","Distrito","District"
51579,176,"PER","Peru",15,"Lima",135,"Lima",1336,"Independencia","","","Distrito","District"
51580,176,"PER","Peru",15,"Lima",135,"Lima",1337,"Jesus Maria","","","Distrito","District"
51581,176,"PER","Peru",15,"Lima",135,"Lima",1338,"La Molina","","","Distrito","District"
51582,176,"PER","Peru",15,"Lima",135,"Lima",1339,"La Victoria","","","Distrito","District"
51583,176,"PER","Peru",15,"Lima",135,"Lima",1340,"Lima","","","Distrito","District"
51584,176,"PER","Peru",15,"Lima",135,"Lima",1341,"Lince","","","Distrito","District"
51585,176,"PER","Peru",15,"Lima",135,"Lima",1342,"Los Olivos","","","Distrito","District"
51586,176,"PER","Peru",15,"Lima",135,"Lima",1343,"Lurigancho","","","Distrito","District"
51587,176,"PER","Peru",15,"Lima",135,"Lima",1344,"Lurin","","","Distrito","District"
51588,176,"PER","Peru",15,"Lima",135,"Lima",1345,"Magdalena del Mar","","","Distrito","District"
51589,176,"PER","Peru",15,"Lima",135,"Lima",1346,"Magdalena Vieja","","","Distrito","District"
